Program Kodu,Kurum Adı,Ünvanı,Kadro Detayları,İl,Kontenjan,Boş Kontenjan,Min Puan,Max Puan
301018431,Milli Piyango İdaresi Genel Müdürlüğü ,Veri Hazırlama ve Kontrol İşletmeni,4421Aşağıdaki lisans programlarından birinden mezun olmak.3159 - Ekonomi3213 - İktisat4386 - Uluslararası Ekonomi5106 - Ekonomi-Yönetim Bilimleri Programları8208 - İş İdaresi ve İktisat9113 - Ekonomi Politik ve Toplum Felsefesi9221 - Ekonomi ve İdari Bilimler / Ekonomi ve İdari Bilimler Programları4431Aşağıdaki lisans programlarından birinden mezun olmak.3226 - İşletme / İşletmecilik3227 - İşletme Bilgi Yönetimi3381 - Muhasebe ve Finansman5123 - Muhasebe ve Finansal Yönetim / Muhasebe ve Finans Yönetimi5143 - Yönetim Bilimleri / Yönetim Bilimleri Programları8207 - İş İdaresi8208 - İş İdaresi ve İktisat8296 - Yönetim ve Organizasyon8334 - Pazarlama9552 - İşletme-Maliye9584 - Yönetim Bilimleri ve Liderlik4459Aşağıdaki lisans programlarından birinden mezun olmak.3254 - Maliye4322 - Muhasebe ve Maliye8225 - Maliye-Muhasebe4503Aşağıdaki lisans programlarından birinden mezun olmak.3237 - Kamu Yönetimi3313 - Siyaset Bilimi3314 - Siyaset Bilimi ve Kamu Yönetimi,Ankara,2,,82.962,83.072
301015687,Afet ve Acil Durum Yönetimi Başkanlığı ,Mühendis,4689Aşağıdaki lisans programlarından birinden mezun olmak.3233 - Jeodezi ve Fotogrametri Mühendisliği8324 - Harita Mühendisliği9034 - Geomatik Mühendisliği9572 - Jeodezi ve Haritacılık Mühendisliği7257Seyahate ve Arazide Çalışmaya Elverişli olmak.,Hakkari,1,,82.958,82.958
301019040,T.C.Devlet Demiryolları İşletmesi Genel Müdürlüğü ,Memur,4421Aşağıdaki lisans programlarından birinden mezun olmak.3159 - Ekonomi3213 - İktisat4386 - Uluslararası Ekonomi5106 - Ekonomi-Yönetim Bilimleri Programları8208 - İş İdaresi ve İktisat9113 - Ekonomi Politik ve Toplum Felsefesi9221 - Ekonomi ve İdari Bilimler / Ekonomi ve İdari Bilimler Programları4426Aşağıdaki lisans programlarından birinden mezun olmak.5105 - Ekonomi ve Finans6229 - İşletme-Ekonomi / İşletme-İktisat4429Aşağıdaki lisans programlarından birinden mezun olmak.3141 - Çalışma Ekonomisi ve Endüstri İlişkileri8312 - Çalışma Ekonomisi4431Aşağıdaki lisans programlarından birinden mezun olmak.3226 - İşletme / İşletmecilik3227 - İşletme Bilgi Yönetimi3381 - Muhasebe ve Finansman5123 - Muhasebe ve Finansal Yönetim / Muhasebe ve Finans Yönetimi5143 - Yönetim Bilimleri / Yönetim Bilimleri Programları8207 - İş İdaresi8208 - İş İdaresi ve İktisat8296 - Yönetim ve Organizasyon8334 - Pazarlama9552 - İşletme-Maliye9584 - Yönetim Bilimleri ve Liderlik4453Aşağıdaki lisans programlarından birinden mezun olmak.3268 - Muhasebe3269 - Muhasebe Bilgi Sistemleri3381 - Muhasebe ve Finansman4322 - Muhasebe ve Maliye5123 - Muhasebe ve Finansal Yönetim / Muhasebe ve Finans Yönetimi9115 - Muhasebe ve Denetim9262 - Finans ve Muhasebe9308 - İşletme-Muhasebe ve Denetim4459Aşağıdaki lisans programlarından birinden mezun olmak.3254 - Maliye4322 - Muhasebe ve Maliye8225 - Maliye-Muhasebe4503Aşağıdaki lisans programlarından birinden mezun olmak.3237 - Kamu Yönetimi3313 - Siyaset Bilimi3314 - Siyaset Bilimi ve Kamu Yönetimi7327(Bakınız Başvurma Özel Şartları Bölümü TCDD Genel Müdürlüğü).,İstanbul,4,,82.958,84.269
301020160,Türkiye Elektrik İletim A.Ş. Genel Müdürlüğü ,Memur,4421Aşağıdaki lisans programlarından birinden mezun olmak.3159 - Ekonomi3213 - İktisat4386 - Uluslararası Ekonomi5106 - Ekonomi-Yönetim Bilimleri Programları8208 - İş İdaresi ve İktisat9113 - Ekonomi Politik ve Toplum Felsefesi9221 - Ekonomi ve İdari Bilimler / Ekonomi ve İdari Bilimler Programları4427Aşağıdaki lisans programlarından birinden mezun olmak.3158 - Ekonometri9359 - Finansal Ekonometri4429Aşağıdaki lisans programlarından birinden mezun olmak.3141 - Çalışma Ekonomisi ve Endüstri İlişkileri8312 - Çalışma Ekonomisi4431Aşağıdaki lisans programlarından birinden mezun olmak.3226 - İşletme / İşletmecilik3227 - İşletme Bilgi Yönetimi3381 - Muhasebe ve Finansman5123 - Muhasebe ve Finansal Yönetim / Muhasebe ve Finans Yönetimi5143 - Yönetim Bilimleri / Yönetim Bilimleri Programları8207 - İş İdaresi8208 - İş İdaresi ve İktisat8296 - Yönetim ve Organizasyon8334 - Pazarlama9552 - İşletme-Maliye9584 - Yönetim Bilimleri ve Liderlik4453Aşağıdaki lisans programlarından birinden mezun olmak.3268 - Muhasebe3269 - Muhasebe Bilgi Sistemleri3381 - Muhasebe ve Finansman4322 - Muhasebe ve Maliye5123 - Muhasebe ve Finansal Yönetim / Muhasebe ve Finans Yönetimi9115 - Muhasebe ve Denetim9262 - Finans ve Muhasebe9308 - İşletme-Muhasebe ve Denetim4459Aşağıdaki lisans programlarından birinden mezun olmak.3254 - Maliye4322 - Muhasebe ve Maliye8225 - Maliye-Muhasebe4503Aşağıdaki lisans programlarından birinden mezun olmak.3237 - Kamu Yönetimi3313 - Siyaset Bilimi3314 - Siyaset Bilimi ve Kamu Yönetimi4507Aşağıdaki lisans programlarından birinden mezun olmak.3115 - Avrupa Birliği İlişkileri3313 - Siyaset Bilimi3315 - Siyaset Bilimi ve Uluslararası İlişkiler3352 - Uluslararası İlişkiler3353 - Uluslararası İlişkiler ve Avrupa Birliği4389 - Uluslararası İlişkiler ve Avrupa Çalışmaları5116 - Küresel ve Uluslararası İlişkiler / Küresel Siyaset ve Uluslararası İlişkiler5142 - Toplumsal ve Siyasal Bilimler9506 - Uluslararası İlişkiler ve Deniz Güvenliği9791 - Uluslararası Çalışmalar,Manisa,3,,82.954,83.432
301021021,Ulaştırma ve Altyapı Bakanlığı ,Mühendis,4689Aşağıdaki lisans programlarından birinden mezun olmak.3233 - Jeodezi ve Fotogrametri Mühendisliği8324 - Harita Mühendisliği9034 - Geomatik Mühendisliği9572 - Jeodezi ve Haritacılık Mühendisliği,Adana,1,,82.921,82.921
301019432,T.C.Devlet Demiryolları İşletmesi Genel Müdürlüğü ,Sürveyan,1101Cinsiyeti Erkek olmak.4517Aşağıdaki lisans programlarından birinden mezun olmak.4395 - Uygulamalı Matematik5107 - Finans Matematiği6256 - Matematik4519Aşağıdaki lisans programlarından birinden mezun olmak.3370 - Matematik Öğretmenliği4547Aşağıdaki lisans programlarından birinden mezun olmak.3182 - Fizik4553Aşağıdaki lisans programlarından birinden mezun olmak.3368 - Fizik Öğretmenliği4640Aşağıdaki lisans programlarından birinden mezun olmak.3253 - Makina Ressamlığı ve Konstrüksiyon Öğretmenliği / Makine Resmi ve Konstrüksiyonu Öğretmenliği / Makine-Resim ve Konstrüksiyon Öğr5117 - Makine Öğretmenliği8223 - Makine8224 - Makina Ressamlığı Öğretmenliği / Makine Ressamlığı Öğretmenliği8295 - Makina (Dkk)9446 - Makine Model Öğretmenliği9530 - Makine Ressamlığı4665Aşağıdaki lisans programlarından birinden mezun olmak.3359 - Yapı Öğretmenliği3360 - Yapı Ressamlığı Öğretmenliği8284 - Yapı İşleri Öğretmenliği8285 - Yapı Tasarımı Öğretmenliği9488 - Altyapu9545 - ALT YAPI EĞİTİMİ4687Aşağıdaki lisans programlarından birinden mezun olmak.4297 - Jeodezi4298 - Jeodezi ve Haritacılık9515 - Jeodezi ve Fotogrametri4688Aşağıdaki lisans programlarından birinden mezun olmak.9288 - Tapu ve Kadastro / Tapu Kadastro7257Seyahate ve Arazide Çalışmaya Elverişli olmak.7300Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır.7327(Bakınız Başvurma Özel Şartları Bölümü TCDD Genel Müdürlüğü).,Sakarya,1,,82.904,82.904
301018879,T.C.Devlet Demiryolları İşletmesi Genel Müdürlüğü ,Hareket Memuru,"1101Cinsiyeti Erkek olmak.4437Aşağıdaki lisans programlarından birinden mezun olmak.3227 - İşletme Bilgi Yönetimi3361 - Yönetim Bilişim Sistemleri4216 - Bilgi İşlemi8210 - İşletme Enformatiği9286 - Teknoloji ve Bilgi Yönetimi9427 - Yönetim Bilimi ve Bilişim Sistemleri4443Aşağıdaki lisans programlarından birinden mezun olmak.3270 - Muhasebe ve Finansman Öğretmenliği8134 - İşletme Öğretmenliği8209 - İş Yönetimi ve Ticaret Eğitimi Öğretmenliği / İş Yönetimi ve Ticaret Öğretmenliği8211 - İşletme, Muhasebe ve Ticaret Öğretmenliği8234 - Muhasebe-İşletme Öğretmenliği8267 - Ticaret - İş Eğitimi Öğretmenliği4480Aşağıdaki lisans programlarından birinden mezun olmak.9118 - Gümrük İşletme9425 - Gümrük İşletmeciliği4484Aşağıdaki lisans programlarından birinden mezun olmak.4393 - Uluslararası Ticaret ve Lojistik Yönetimi9009 - Uluslararası Ticaret ve Lojistik9378 - Uluslararası Ticaret, Lojistik ve İşletmecilik4485Aşağıdaki lisans programlarından birinden mezun olmak.3354 - Uluslararası Lojistik ve Taşımacılık / Uluslararası Lojistik5130 - Ulaştırma ve Lojistik8222 - Lojistik Yönetimi9110 - Uluslararası Lojistik Yönetimi9376 - Lojistik9387 - Lojistik ve Taşımacılık9415 - Ulaştırma ve Lojistik Yönetimi4491Aşağıdaki lisans programlarından birinden mezun olmak.1286 - ULUSLARARASI ULAŞTIRMA SİSTEMLERİ4517Aşağıdaki lisans programlarından birinden mezun olmak.4395 - Uygulamalı Matematik5107 - Finans Matematiği6256 - Matematik4524Aşağıdaki lisans programlarından birinden mezun olmak.3224 - İstatistik ve Bilgisayar Bilimleri4525Aşağıdaki lisans programlarından birinden mezun olmak.3223 - İstatistik8229 - Matematik ve İstatistik4527Aşağıdaki lisans programlarından birinden mezun olmak.3256 - Matematik ve Bilgisayar Bilimleri3258 - Matematik ve Bilgisayar / Matematik-Bilgisayar8228 - Matematik ve İnformatik / Matematik-İnformatik8230 - Matematik-Bilgisayar Programcılığı8277 - Uygulamalı Matematik ve Bilgisayar7257Seyahate ve Arazide Çalışmaya Elverişli olmak.7300Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır.7327(Bakınız Başvurma Özel Şartları Bölümü TCDD Genel Müdürlüğü).",İzmir,1,,82.902,82.902
301015848,Ankara Yıldırım Beyazıt Üniversitesi ,Büro Personeli,4426Aşağıdaki lisans programlarından birinden mezun olmak.5105 - Ekonomi ve Finans6229 - İşletme-Ekonomi / İşletme-İktisat4459Aşağıdaki lisans programlarından birinden mezun olmak.3254 - Maliye4322 - Muhasebe ve Maliye8225 - Maliye-Muhasebe,Ankara,1,,82.786,82.786
301016604,Elektrik Üretim A.Ş. Genel Müdürlüğü ,Memur,4421Aşağıdaki lisans programlarından birinden mezun olmak.3159 - Ekonomi3213 - İktisat4386 - Uluslararası Ekonomi5106 - Ekonomi-Yönetim Bilimleri Programları8208 - İş İdaresi ve İktisat9113 - Ekonomi Politik ve Toplum Felsefesi9221 - Ekonomi ve İdari Bilimler / Ekonomi ve İdari Bilimler Programları4427Aşağıdaki lisans programlarından birinden mezun olmak.3158 - Ekonometri9359 - Finansal Ekonometri4429Aşağıdaki lisans programlarından birinden mezun olmak.3141 - Çalışma Ekonomisi ve Endüstri İlişkileri8312 - Çalışma Ekonomisi4431Aşağıdaki lisans programlarından birinden mezun olmak.3226 - İşletme / İşletmecilik3227 - İşletme Bilgi Yönetimi3381 - Muhasebe ve Finansman5123 - Muhasebe ve Finansal Yönetim / Muhasebe ve Finans Yönetimi5143 - Yönetim Bilimleri / Yönetim Bilimleri Programları8207 - İş İdaresi8208 - İş İdaresi ve İktisat8296 - Yönetim ve Organizasyon8334 - Pazarlama9552 - İşletme-Maliye9584 - Yönetim Bilimleri ve Liderlik4459Aşağıdaki lisans programlarından birinden mezun olmak.3254 - Maliye4322 - Muhasebe ve Maliye8225 - Maliye-Muhasebe4503Aşağıdaki lisans programlarından birinden mezun olmak.3237 - Kamu Yönetimi3313 - Siyaset Bilimi3314 - Siyaset Bilimi ve Kamu Yönetimi4507Aşağıdaki lisans programlarından birinden mezun olmak.3115 - Avrupa Birliği İlişkileri3313 - Siyaset Bilimi3315 - Siyaset Bilimi ve Uluslararası İlişkiler3352 - Uluslararası İlişkiler3353 - Uluslararası İlişkiler ve Avrupa Birliği4389 - Uluslararası İlişkiler ve Avrupa Çalışmaları5116 - Küresel ve Uluslararası İlişkiler / Küresel Siyaset ve Uluslararası İlişkiler5142 - Toplumsal ve Siyasal Bilimler9506 - Uluslararası İlişkiler ve Deniz Güvenliği9791 - Uluslararası Çalışmalar,Ankara,5,,82.748,83.856
301020181,Türkiye Elektrik İletim A.Ş. Genel Müdürlüğü ,Memur,4421Aşağıdaki lisans programlarından birinden mezun olmak.3159 - Ekonomi3213 - İktisat4386 - Uluslararası Ekonomi5106 - Ekonomi-Yönetim Bilimleri Programları8208 - İş İdaresi ve İktisat9113 - Ekonomi Politik ve Toplum Felsefesi9221 - Ekonomi ve İdari Bilimler / Ekonomi ve İdari Bilimler Programları4427Aşağıdaki lisans programlarından birinden mezun olmak.3158 - Ekonometri9359 - Finansal Ekonometri4429Aşağıdaki lisans programlarından birinden mezun olmak.3141 - Çalışma Ekonomisi ve Endüstri İlişkileri8312 - Çalışma Ekonomisi4431Aşağıdaki lisans programlarından birinden mezun olmak.3226 - İşletme / İşletmecilik3227 - İşletme Bilgi Yönetimi3381 - Muhasebe ve Finansman5123 - Muhasebe ve Finansal Yönetim / Muhasebe ve Finans Yönetimi5143 - Yönetim Bilimleri / Yönetim Bilimleri Programları8207 - İş İdaresi8208 - İş İdaresi ve İktisat8296 - Yönetim ve Organizasyon8334 - Pazarlama9552 - İşletme-Maliye9584 - Yönetim Bilimleri ve Liderlik4453Aşağıdaki lisans programlarından birinden mezun olmak.3268 - Muhasebe3269 - Muhasebe Bilgi Sistemleri3381 - Muhasebe ve Finansman4322 - Muhasebe ve Maliye5123 - Muhasebe ve Finansal Yönetim / Muhasebe ve Finans Yönetimi9115 - Muhasebe ve Denetim9262 - Finans ve Muhasebe9308 - İşletme-Muhasebe ve Denetim4459Aşağıdaki lisans programlarından birinden mezun olmak.3254 - Maliye4322 - Muhasebe ve Maliye8225 - Maliye-Muhasebe4503Aşağıdaki lisans programlarından birinden mezun olmak.3237 - Kamu Yönetimi3313 - Siyaset Bilimi3314 - Siyaset Bilimi ve Kamu Yönetimi4507Aşağıdaki lisans programlarından birinden mezun olmak.3115 - Avrupa Birliği İlişkileri3313 - Siyaset Bilimi3315 - Siyaset Bilimi ve Uluslararası İlişkiler3352 - Uluslararası İlişkiler3353 - Uluslararası İlişkiler ve Avrupa Birliği4389 - Uluslararası İlişkiler ve Avrupa Çalışmaları5116 - Küresel ve Uluslararası İlişkiler / Küresel Siyaset ve Uluslararası İlişkiler5142 - Toplumsal ve Siyasal Bilimler9506 - Uluslararası İlişkiler ve Deniz Güvenliği9791 - Uluslararası Çalışmalar,Van,2,,82.663,87.241
301020475,Türkiye Elektrik İletim A.Ş. Genel Müdürlüğü ,Mühendis,4689Aşağıdaki lisans programlarından birinden mezun olmak.3233 - Jeodezi ve Fotogrametri Mühendisliği8324 - Harita Mühendisliği9034 - Geomatik Mühendisliği9572 - Jeodezi ve Haritacılık Mühendisliği7247Tehlikeli Ve Çok Tehlikeli İşlerde Çalışmasına Engel Bir Durumu Bulunmamak7257Seyahate ve Arazide Çalışmaya Elverişli olmak.,Isparta,1,,82.642,82.642
301015981,Bayburt Üniversitesi ,Büro Personeli,4437Aşağıdaki lisans programlarından birinden mezun olmak.3227 - İşletme Bilgi Yönetimi3361 - Yönetim Bilişim Sistemleri4216 - Bilgi İşlemi8210 - İşletme Enformatiği9286 - Teknoloji ve Bilgi Yönetimi9427 - Yönetim Bilimi ve Bilişim Sistemleri4502Aşağıdaki lisans programlarından birinden mezun olmak.8328 - İnsan Kaynakları Yönetimi9318 - İnsan Kaynakları,Bayburt,2,,82.639,83.709
301020720,Türkiye İstatistik Kurumu Başkanlığı ,Büro Personeli,4431Aşağıdaki lisans programlarından birinden mezun olmak.3226 - İşletme / İşletmecilik3227 - İşletme Bilgi Yönetimi3381 - Muhasebe ve Finansman5123 - Muhasebe ve Finansal Yönetim / Muhasebe ve Finans Yönetimi5143 - Yönetim Bilimleri / Yönetim Bilimleri Programları8207 - İş İdaresi8208 - İş İdaresi ve İktisat8296 - Yönetim ve Organizasyon8334 - Pazarlama9552 - İşletme-Maliye9584 - Yönetim Bilimleri ve Liderlik4503Aşağıdaki lisans programlarından birinden mezun olmak.3237 - Kamu Yönetimi3313 - Siyaset Bilimi3314 - Siyaset Bilimi ve Kamu Yönetimi,Ankara,2,,82.616,82.649
301018389,Meteoroloji Genel Müdürlüğü ,Mühendis,4683Aşağıdaki lisans programlarından birinden mezun olmak.6262 - Meteoroloji Mühendisliği,Hakkari,1,,82.578,82.578
301016009,Bingöl İl Özel İdaresi ,Mühendis,4689Aşağıdaki lisans programlarından birinden mezun olmak.3233 - Jeodezi ve Fotogrametri Mühendisliği8324 - Harita Mühendisliği9034 - Geomatik Mühendisliği9572 - Jeodezi ve Haritacılık Mühendisliği,Bingöl,1,,82.574,82.574
301019873,Türkiye Elektrik Dağıtım A.Ş. Genel Müdürlüğü ,Mühendis,4689Aşağıdaki lisans programlarından birinden mezun olmak.3233 - Jeodezi ve Fotogrametri Mühendisliği8324 - Harita Mühendisliği9034 - Geomatik Mühendisliği9572 - Jeodezi ve Haritacılık Mühendisliği7257Seyahate ve Arazide Çalışmaya Elverişli olmak.,Adana,1,,82.572,82.572
301016261,Devlet Demiryolları Taşımacılık A.Ş Genel Müdürlüğü ,Memur,"4478Aşağıdaki lisans programlarından birinden mezun olmak.3355 - Uluslararası Ticaret3356 - Uluslararası Ticaret ve İşletmecilik5131 - Uluslararası Ticaret ve Finansman9108 - Uluslararası İşletmecilik ve Ticaret9218 - Uluslararası Ticaret ve Pazarlama9282 - Uluslararası Ticaret ve Finans4484Aşağıdaki lisans programlarından birinden mezun olmak.4393 - Uluslararası Ticaret ve Lojistik Yönetimi9009 - Uluslararası Ticaret ve Lojistik9378 - Uluslararası Ticaret, Lojistik ve İşletmecilik4485Aşağıdaki lisans programlarından birinden mezun olmak.3354 - Uluslararası Lojistik ve Taşımacılık / Uluslararası Lojistik5130 - Ulaştırma ve Lojistik8222 - Lojistik Yönetimi9110 - Uluslararası Lojistik Yönetimi9376 - Lojistik9387 - Lojistik ve Taşımacılık9415 - Ulaştırma ve Lojistik Yönetimi7300Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır.7368(Bakınız Başvurma Özel Şartları Bölümü T.C. Devlet Demiryolları Taşımacılık A.Ş. Genel Müdürlüğü)",İzmir,2,,82.545,88.939
301019033,T.C.Devlet Demiryolları İşletmesi Genel Müdürlüğü ,Memur,4421Aşağıdaki lisans programlarından birinden mezun olmak.3159 - Ekonomi3213 - İktisat4386 - Uluslararası Ekonomi5106 - Ekonomi-Yönetim Bilimleri Programları8208 - İş İdaresi ve İktisat9113 - Ekonomi Politik ve Toplum Felsefesi9221 - Ekonomi ve İdari Bilimler / Ekonomi ve İdari Bilimler Programları4426Aşağıdaki lisans programlarından birinden mezun olmak.5105 - Ekonomi ve Finans6229 - İşletme-Ekonomi / İşletme-İktisat4429Aşağıdaki lisans programlarından birinden mezun olmak.3141 - Çalışma Ekonomisi ve Endüstri İlişkileri8312 - Çalışma Ekonomisi4431Aşağıdaki lisans programlarından birinden mezun olmak.3226 - İşletme / İşletmecilik3227 - İşletme Bilgi Yönetimi3381 - Muhasebe ve Finansman5123 - Muhasebe ve Finansal Yönetim / Muhasebe ve Finans Yönetimi5143 - Yönetim Bilimleri / Yönetim Bilimleri Programları8207 - İş İdaresi8208 - İş İdaresi ve İktisat8296 - Yönetim ve Organizasyon8334 - Pazarlama9552 - İşletme-Maliye9584 - Yönetim Bilimleri ve Liderlik4453Aşağıdaki lisans programlarından birinden mezun olmak.3268 - Muhasebe3269 - Muhasebe Bilgi Sistemleri3381 - Muhasebe ve Finansman4322 - Muhasebe ve Maliye5123 - Muhasebe ve Finansal Yönetim / Muhasebe ve Finans Yönetimi9115 - Muhasebe ve Denetim9262 - Finans ve Muhasebe9308 - İşletme-Muhasebe ve Denetim4459Aşağıdaki lisans programlarından birinden mezun olmak.3254 - Maliye4322 - Muhasebe ve Maliye8225 - Maliye-Muhasebe4503Aşağıdaki lisans programlarından birinden mezun olmak.3237 - Kamu Yönetimi3313 - Siyaset Bilimi3314 - Siyaset Bilimi ve Kamu Yönetimi7327(Bakınız Başvurma Özel Şartları Bölümü TCDD Genel Müdürlüğü).,Ankara,4,,82.540,82.994
301016163,Devlet Demiryolları Taşımacılık A.Ş Genel Müdürlüğü ,Memur,4429Aşağıdaki lisans programlarından birinden mezun olmak.3141 - Çalışma Ekonomisi ve Endüstri İlişkileri8312 - Çalışma Ekonomisi4431Aşağıdaki lisans programlarından birinden mezun olmak.3226 - İşletme / İşletmecilik3227 - İşletme Bilgi Yönetimi3381 - Muhasebe ve Finansman5123 - Muhasebe ve Finansal Yönetim / Muhasebe ve Finans Yönetimi5143 - Yönetim Bilimleri / Yönetim Bilimleri Programları8207 - İş İdaresi8208 - İş İdaresi ve İktisat8296 - Yönetim ve Organizasyon8334 - Pazarlama9552 - İşletme-Maliye9584 - Yönetim Bilimleri ve Liderlik4453Aşağıdaki lisans programlarından birinden mezun olmak.3268 - Muhasebe3269 - Muhasebe Bilgi Sistemleri3381 - Muhasebe ve Finansman4322 - Muhasebe ve Maliye5123 - Muhasebe ve Finansal Yönetim / Muhasebe ve Finans Yönetimi9115 - Muhasebe ve Denetim9262 - Finans ve Muhasebe9308 - İşletme-Muhasebe ve Denetim4459Aşağıdaki lisans programlarından birinden mezun olmak.3254 - Maliye4322 - Muhasebe ve Maliye8225 - Maliye-Muhasebe4502Aşağıdaki lisans programlarından birinden mezun olmak.8328 - İnsan Kaynakları Yönetimi9318 - İnsan Kaynakları4503Aşağıdaki lisans programlarından birinden mezun olmak.3237 - Kamu Yönetimi3313 - Siyaset Bilimi3314 - Siyaset Bilimi ve Kamu Yönetimi7368(Bakınız Başvurma Özel Şartları Bölümü T.C. Devlet Demiryolları Taşımacılık A.Ş. Genel Müdürlüğü),Ankara,4,,82.515,83.614
